button_pressed,time,av,ax,ay,az
0,2021-04-13 15:37:44 301151,1198.6096111745476,627,920,-444
0,2021-04-13 15:37:44 301201,1036.434754338159,596,815,-234
0,2021-04-13 15:37:44 301251,906.6537376529145,577,686,-136
0,2021-04-13 15:37:44 301301,995.8885479811483,655,737,-140
0,2021-04-13 15:37:44 301351,1086.7023511523291,889,624,35
0,2021-04-13 15:37:44 301402,1032.8625271545095,744,713,-70
0,2021-04-13 15:37:44 301451,926.9805823209027,744,549,-66
0,2021-04-13 15:37:44 301501,1069.084655207435,807,682,-163
0,2021-04-13 15:37:44 301551,1196.5408476103103,971,690,-113
0,2021-04-13 15:37:44 301601,1067.0229613274496,877,600,-97
0,2021-04-13 15:37:44 301652,1041.3812942433717,725,709,-237
0,2021-04-13 15:37:44 301701,949.9063111696859,752,557,-163
0,2021-04-13 15:37:44 301751,1933.5651010503886,1029,1372,893
0,2021-04-13 15:37:45 301801,1276.6714534287983,865,924,-167
0,2021-04-13 15:37:45 301851,1216.3099933816216,397,1076,405
0,2021-04-13 15:37:45 301901,1087.3840168036313,748,764,198
0,2021-04-13 15:37:45 301951,1182.976753786819,893,752,191
0,2021-04-13 15:37:45 302001,805.3086364866579,405,639,276
0,2021-04-13 15:37:45 302052,1058.9508959342731,795,666,214
0,2021-04-13 15:37:45 302101,943.934849446719,729,596,66
0,2021-04-13 15:37:45 302151,874.2682654654691,588,635,124
0,2021-04-13 15:37:45 302202,1134.6977571142017,569,943,273
0,2021-04-13 15:37:45 302251,1278.607445621994,834,959,140
0,2021-04-13 15:37:45 302301,786.6524010005944,581,530,-19
0,2021-04-13 15:37:45 302351,1229.1049589030222,893,807,-249
0,2021-04-13 15:37:45 302401,1313.7355137165166,986,819,-288
0,2021-04-13 15:37:45 302451,856.725743747671,627,577,-89
0,2021-04-13 15:37:45 302501,1369.7769891482335,1220,600,-167
0,2021-04-13 15:37:45 302551,888.0585566278836,690,538,-152
0,2021-04-13 15:37:45 302601,1016.7044801711065,850,542,-132
0,2021-04-13 15:37:45 302652,1159.0556500876048,967,639,0
0,2021-04-13 15:37:45 302701,906.8153064433793,713,483,-284
0,2021-04-13 15:37:45 302751,1019.3728464109685,928,319,-276
0,2021-04-13 15:37:46 302801,888.6877966980305,666,581,-93
0,2021-04-13 15:37:46 302851,1130.7011099313559,873,616,-370
0,2021-04-13 15:37:46 302901,1170.7108951402136,936,448,-542
0,2021-04-13 15:37:46 302951,1161.381074410979,830,659,-475
0,2021-04-13 15:37:46 303002,978.2530347512345,737,503,-401
0,2021-04-13 15:37:46 303053,1019.4915399354719,733,495,-507
0,2021-04-13 15:37:46 303101,1052.9601132046741,791,538,-440
0,2021-04-13 15:37:46 303151,1053.6284924013778,690,748,-273
0,2021-04-13 15:37:46 303201,1102.7316083254348,807,588,-468
0,2021-04-13 15:37:46 303251,1028.6175188086193,729,538,-487
0,2021-04-13 15:37:46 303301,1063.0945395401106,768,561,-475
0,2021-04-13 15:37:46 303351,1021.8781727779491,729,585,-413
0,2021-04-13 15:37:46 303401,956.6927406435151,659,526,-452
0,2021-04-13 15:37:46 303451,1025.8708495712312,787,499,-429
0,2021-04-13 15:37:46 303501,1166.0248710898065,854,487,-627
0,2021-04-13 15:37:46 303551,1075.2701986012632,791,491,-538
0,2021-04-13 15:37:46 303601,1002.2774067093401,760,456,-468
0,2021-04-13 15:37:46 303652,869.3198490774267,612,503,-358
0,2021-04-13 15:37:46 303701,819.7420325931811,604,315,-456
0,2021-04-13 15:37:46 303751,1286.552758343007,1095,487,-468
0,2021-04-13 15:37:47 303802,994.6346062750883,768,495,-393
0,2021-04-13 15:37:47 303851,1069.6667705411812,861,475,-421
0,2021-04-13 15:37:47 303901,1055.2506811179985,815,495,-452
0,2021-04-13 15:37:47 303951,1016.16386473836,768,534,-397
0,2021-04-13 15:37:47 304001,1037.6020431745496,799,491,-444
0,2021-04-13 15:37:47 304052,1063.5957878818438,850,460,-444
0,2021-04-13 15:37:47 304101,1027.148966800824,811,405,-483
0,2021-04-13 15:37:47 304151,1081.9722732122113,846,518,-432
0,2021-04-13 15:37:47 304201,1236.5552959734555,1037,440,-510
0,2021-04-13 15:37:47 304251,998.5759860921952,799,452,-393
0,2021-04-13 15:37:47 304301,978.8416623744619,783,471,-351
0,2021-04-13 15:37:47 304351,1181.1735689558923,1033,409,-401
0,2021-04-13 15:37:47 304401,1273.4445413915755,1134,347,-464
0,2021-04-13 15:37:47 304451,1158.5913861236843,1053,425,-230
0,2021-04-13 15:37:47 304501,1234.6643268516345,1150,386,-230
0,2021-04-13 15:37:47 304551,673.1040038508165,612,222,-171
0,2021-04-13 15:37:47 304602,740.7199200777578,651,152,-319
0,2021-04-13 15:37:47 304652,1077.6571811109504,838,565,-374
0,2021-04-13 15:37:47 304701,1080.3490176790092,819,643,-288
0,2021-04-13 15:37:47 304751,1329.1542423661747,1131,557,-421
0,2021-04-13 15:37:48 304801,1013.3316337705046,756,588,-331
0,2021-04-13 15:37:48 304851,1255.8905207063233,846,877,-304
0,2021-04-13 15:37:48 304901,851.2156013607834,838,132,-70
0,2021-04-13 15:37:48 304951,966.9462239442274,772,499,-300
0,2021-04-13 15:37:48 305001,625.2495501797662,600,144,-101
0,2021-04-13 15:37:48 305052,1120.523984571504,885,682,-85
0,2021-04-13 15:37:48 305101,1350.1266607248374,928,967,163
0,2021-04-13 15:37:48 305151,1100.4499079921811,390,1029,7
0,2021-04-13 15:37:48 305201,1560.8228599043518,1006,1154,-304
0,2021-04-13 15:37:48 305251,1356.6211704083053,1064,834,-113
0,2021-04-13 15:37:48 305301,513.0380102877368,206,464,74
0,2021-04-13 15:37:48 305351,1421.4239339479268,569,1298,-109
0,2021-04-13 15:37:48 305402,1445.6666282376445,924,1076,280
0,2021-04-13 15:37:48 305451,789.4928752053435,339,713,-3
0,2021-04-13 15:37:48 305501,811.5811727732477,542,600,70
0,2021-04-13 15:37:48 305551,808.4670679749423,167,791,-7
0,2021-04-13 15:37:48 305601,1497.1713328807762,635,1349,136
0,2021-04-13 15:37:48 305651,1524.0173883522457,772,1314,-7
0,2021-04-13 15:37:48 305701,685.975947100188,553,405,-27
0,2021-04-13 15:37:48 305751,758.1536783528785,397,608,218
0,2021-04-13 15:37:49 305801,922.6993009642957,577,717,-66
0,2021-04-13 15:37:49 305851,1324.652407237461,928,936,132
0,2021-04-13 15:37:49 305901,1283.6366308266527,635,1103,167
0,2021-04-13 15:37:49 305951,1149.7938945741537,444,1029,257
0,2021-04-13 15:37:49 306001,1158.4761542647307,479,1025,249
0,2021-04-13 15:37:49 306052,903.5540935660687,475,752,159
0,2021-04-13 15:37:49 306101,990.4796817704037,624,725,257
0,2021-04-13 15:37:49 306151,829.9897589729646,737,335,-183
0,2021-04-13 15:37:49 306202,961.1940490868636,877,378,109
0,2021-04-13 15:37:49 306251,926.1047456956476,694,553,265
0,2021-04-13 15:37:49 306301,977.2665961752709,631,733,140
0,2021-04-13 15:37:49 306351,952.3555008503914,518,776,191
0,2021-04-13 15:37:49 306401,998.8743664745832,702,705,89
0,2021-04-13 15:37:49 306451,883.8874362722892,604,620,179
0,2021-04-13 15:37:49 306501,909.5845205367118,620,600,288
0,2021-04-13 15:37:49 306551,1184.4720342836297,741,897,222
0,2021-04-13 15:37:49 306601,975.6151905336447,604,760,97
0,2021-04-13 15:37:49 306651,1084.916586655398,592,908,46
0,2021-04-13 15:37:49 306701,1299.7807507422165,534,1185,-7
0,2021-04-13 15:37:49 306751,1042.4768582563356,382,397,885
0,2021-04-13 15:37:50 306801,1281.114358673729,93,1259,218
0,2021-04-13 15:37:50 306851,873.7665592136151,198,850,-42
0,2021-04-13 15:37:50 306901,858.0198132910451,117,850,3
0,2021-04-13 15:37:50 306951,1168.0928901418756,23,1166,-66
0,2021-04-13 15:37:50 307002,1003.6214425768313,-124,994,62
0,2021-04-13 15:37:50 307051,858.6739777121466,-202,834,31
0,2021-04-13 15:37:50 307101,645.4928349718531,-241,596,58
0,2021-04-13 15:37:50 307151,777.490192864193,-319,709,7
0,2021-04-13 15:37:50 307201,2025.906957389702,-1977,187,401
0,2021-04-13 15:37:50 307251,1238.3266935667664,-518,1115,-148
0,2021-04-13 15:37:50 307301,778.9229743690964,66,702,-331
0,2021-04-13 15:37:50 307351,1236.1136679124618,-608,1037,288
0,2021-04-13 15:37:50 307401,1237.4578780710074,-694,1021,-85
0,2021-04-13 15:37:50 307451,1230.9000771792973,-795,881,-327
0,2021-04-13 15:37:50 307501,1337.3309238928111,-858,939,-413
0,2021-04-13 15:37:50 307551,1487.6925085514142,-752,1267,206
0,2021-04-13 15:37:50 307601,1068.3978659656711,-93,1064,27
0,2021-04-13 15:37:50 307651,799.8749902328489,50,604,-522
0,2021-04-13 15:37:50 307701,732.1352334097847,66,15,-729
0,2021-04-13 15:37:50 307751,1106.0610290576194,-741,721,-393
0,2021-04-13 15:37:51 307802,2584.769622229416,-1989,1583,-468
0,2021-04-13 15:37:51 307851,627.9984076412933,50,261,-569
0,2021-04-13 15:37:51 307901,2127.5624550174784,1583,-612,-1283
0,2021-04-13 15:37:51 307951,583.5152097417856,343,440,171
0,2021-04-13 15:37:51 308001,2317.6926025683388,-1989,1123,393
0,2021-04-13 15:37:51 308051,969.8670011914005,120,959,-81
0,2021-04-13 15:37:51 308101,1270.8320109282738,27,1251,222
0,2021-04-13 15:37:51 308151,1211.3046685289378,-81,1197,167
0,2021-04-13 15:37:51 308201,1797.393946801869,-620,1388,959
0,2021-04-13 15:37:51 308251,2201.9187087628825,109,1657,1446
0,2021-04-13 15:37:51 308301,1827.4205865098488,284,1407,1131
0,2021-04-13 15:37:51 308351,1864.66458109763,-273,893,1614
0,2021-04-13 15:37:51 308401,1073.6600951884168,113,444,971
0,2021-04-13 15:37:51 308451,891.6277250063504,-230,-140,850
0,2021-04-13 15:37:51 308501,761.2213869827883,-128,-257,705
0,2021-04-13 15:37:51 308551,979.081201943945,222,-440,846
0,2021-04-13 15:37:51 308602,815.9626216929303,-7,-39,815
0,2021-04-13 15:37:51 308660,1600.9459703562766,370,1248,-932
0,2021-04-13 15:37:51 308701,1266.0213268345838,-585,-1092,-261
0,2021-04-13 15:37:51 308751,1502.4180510097715,982,-530,1006
0,2021-04-13 15:37:52 308801,1604.364360112752,-815,-128,1376
0,2021-04-13 15:37:52 308851,1562.223095463641,616,-218,1419
0,2021-04-13 15:37:52 308901,2033.2675672424423,210,-366,1989
0,2021-04-13 15:37:52 308951,1390.8536946782,89,3,1388
0,2021-04-13 15:37:52 309001,1038.5903908663897,-85,66,1033
0,2021-04-13 15:37:52 309052,961.9324300594091,-11,253,928
0,2021-04-13 15:37:52 309101,1024.4554651130522,-273,136,978
0,2021-04-13 15:37:52 309151,897.5221445736032,-93,-144,881
0,2021-04-13 15:37:52 309201,1199.4419535767456,319,120,1150
0,2021-04-13 15:37:52 309251,594.245740413846,-120,-222,538
0,2021-04-13 15:37:52 309301,752.7184068428246,132,-460,581
0,2021-04-13 15:37:52 309351,666.4000300120041,58,-425,510
0,2021-04-13 15:37:52 309402,778.273088317976,276,-522,507
0,2021-04-13 15:37:52 309451,891.6198741616295,39,-651,608
0,2021-04-13 15:37:52 309501,1790.6297774805378,-1583,-425,721
0,2021-04-13 15:37:52 309551,947.378488250604,-417,-89,846
0,2021-04-13 15:37:52 309601,1293.9880215828894,768,-366,975
0,2021-04-13 15:37:52 309652,239.5287039166705,-54,-167,163
0,2021-04-13 15:37:52 309701,929.2588444561612,448,-393,-713
0,2021-04-13 15:37:52 309751,2823.8702165644936,-1989,-1989,249
0,2021-04-13 15:37:53 309801,2101.8682166111175,565,-436,1977
0,2021-04-13 15:37:53 309851,1577.9191994522407,191,-1142,1072
0,2021-04-13 15:37:53 309901,930.1790150288276,616,-296,631
0,2021-04-13 15:37:53 309951,1138.622852396701,-46,-245,1111
0,2021-04-13 15:37:53 310001,1223.349909061181,222,70,1201
0,2021-04-13 15:37:53 310051,1584.3374009345357,877,-120,1314
0,2021-04-13 15:37:53 310101,1029.9718442753665,725,-124,721
0,2021-04-13 15:37:53 310151,1511.0837170719562,967,-538,1029
0,2021-04-13 15:37:53 310202,1031.1808764712425,783,-401,538
0,2021-04-13 15:37:53 310251,814.9091973956362,284,-565,514
0,2021-04-13 15:37:53 310301,930.7749459455814,374,-705,479
0,2021-04-13 15:37:53 310351,1094.1384738688243,-81,-627,893
0,2021-04-13 15:37:53 310402,1042.1031618798593,487,-479,787
0,2021-04-13 15:37:53 310451,1052.2423675180544,-171,-378,967
0,2021-04-13 15:37:53 310501,1565.9849935424031,-760,-822,1095
0,2021-04-13 15:37:53 310551,1305.285409402863,-405,-312,1201
0,2021-04-13 15:37:53 310601,945.7007983500913,-861,202,335
0,2021-04-13 15:37:53 310653,804.3146150605495,35,-249,764
0,2021-04-13 15:37:53 310701,999.6669445370293,-417,222,881
0,2021-04-13 15:37:53 310751,892.7513651627759,405,-222,764
0,2021-04-13 15:37:54 310801,1173.8764841328068,-581,-608,819
0,2021-04-13 15:37:54 310851,1321.0548815246095,-741,-253,1064
0,2021-04-13 15:37:54 310901,857.9050063963958,-74,-187,834
0,2021-04-13 15:37:54 310951,1720.746349698293,682,-912,1290
0,2021-04-13 15:37:54 311002,1311.6009301613049,-276,-136,1275
0,2021-04-13 15:37:54 311051,1054.8980993441974,245,-136,1017
0,2021-04-13 15:37:54 311101,659.9659082104166,35,7,659
0,2021-04-13 15:37:54 311151,1092.6742423979802,386,-50,1021
0,2021-04-13 15:37:54 311201,1084.5874791827537,-35,-7,1084
0,2021-04-13 15:37:54 311251,1132.2844165667918,210,-312,1068
0,2021-04-13 15:37:54 311301,1152.3480377038875,171,-339,1088
0,2021-04-13 15:37:54 311351,1027.7626185068223,66,-296,982
0,2021-04-13 15:37:54 311401,912.1430808815029,175,-304,842
0,2021-04-13 15:37:54 311451,997.2898274824626,-101,-269,955
0,2021-04-13 15:37:54 311501,1075.107901561513,218,-323,1002
0,2021-04-13 15:37:54 311551,1139.565706749725,159,-327,1080
0,2021-04-13 15:37:54 311601,1079.2117493800743,265,-483,928
0,2021-04-13 15:37:54 311651,1091.7476814722347,54,-401,1014
0,2021-04-13 15:37:54 311701,910.1900900361419,218,-351,811
0,2021-04-13 15:37:54 311751,813.9269008946688,42,-557,592
0,2021-04-13 15:37:55 311802,1027.136310330815,-183,-452,904
0,2021-04-13 15:37:55 311851,924.0725079775937,-226,-553,705
0,2021-04-13 15:37:55 311901,1043.1730441302632,140,-651,803
0,2021-04-13 15:37:55 311951,1054.0379499809294,144,-612,846
0,2021-04-13 15:37:55 312001,985.8346717376094,70,-651,737
0,2021-04-13 15:37:55 312051,1060.617273100905,163,-624,842
0,2021-04-13 15:37:55 312101,983.0249233869912,35,-588,787
0,2021-04-13 15:37:55 312151,1030.24948434833,113,-577,846
0,2021-04-13 15:37:55 312201,1059.2044184197873,117,-600,865
0,2021-04-13 15:37:55 312251,1043.0584834993674,35,-655,811
0,2021-04-13 15:37:55 312301,1058.3808388288217,140,-557,889
0,2021-04-13 15:37:55 312351,967.4342354909712,-19,-588,768
0,2021-04-13 15:37:55 312401,1030.643488312035,-249,-612,791
0,2021-04-13 15:37:55 312451,971.0504621285137,-39,-573,783
0,2021-04-13 15:37:55 312502,1025.8381938687992,-66,-588,838
0,2021-04-13 15:37:55 312551,1008.4091431556935,-46,-553,842
0,2021-04-13 15:37:55 312602,987.9078904432336,0,-581,799
0,2021-04-13 15:37:55 312652,1016.283917023191,46,-549,854
0,2021-04-13 15:37:55 312701,1024.327096195351,-46,-553,861
0,2021-04-13 15:37:55 312751,1037.887758864127,-19,-561,873
0,2021-04-13 15:37:56 312801,987.965586445196,-54,-514,842
0,2021-04-13 15:37:56 312851,988.1578821220828,0,-530,834
0,2021-04-13 15:37:56 312901,986.4025547412172,15,-507,846
0,2021-04-13 15:37:56 312951,994.4073611956018,58,-561,819
0,2021-04-13 15:37:56 313001,995.1336593644093,89,-581,803
0,2021-04-13 15:37:56 313052,1000.3769289622787,113,-631,768
0,2021-04-13 15:37:56 313101,958.7622228686319,144,-620,717
0,2021-04-13 15:37:56 313151,1007.9672613731063,35,-553,842
0,2021-04-13 15:37:56 313201,1022.687146687588,78,-581,838
0,2021-04-13 15:37:56 313251,1024.8946287301928,-42,-522,881
0,2021-04-13 15:37:56 313301,1059.5418821358596,-7,-546,908
0,2021-04-13 15:37:56 313351,1033.706921714274,-93,-526,885
0,2021-04-13 15:37:56 313402,1016.6198896342723,-78,-546,854
0,2021-04-13 15:37:56 313451,1022.1027345624314,15,-585,838
0,2021-04-13 15:37:56 313501,963.8262291512926,-54,-518,811
0,2021-04-13 15:37:56 313551,1016.2903128535664,-11,-569,842
0,2021-04-13 15:37:56 313601,1013.4051509638186,-23,-581,830
0,2021-04-13 15:37:56 313652,1039.1597567265583,35,-608,842
0,2021-04-13 15:37:56 313702,1020.9191936681375,0,-600,826
0,2021-04-13 15:37:56 313751,1024.7331359920006,7,-530,877
0,2021-04-13 15:37:57 313801,996.9438299121972,-15,-546,834
0,2021-04-13 15:37:57 313851,972.3831549343088,-39,-518,822
0,2021-04-13 15:37:57 313901,1020.9084190073074,-19,-577,842
0,2021-04-13 15:37:57 313951,1016.9729593258613,-7,-624,803
0,2021-04-13 15:37:57 314001,1038.572578109012,-136,-624,819
0,2021-04-13 15:37:57 314051,999.9564990538338,-132,-592,795
0,2021-04-13 15:37:57 314101,979.1598439478613,-132,-631,737
0,2021-04-13 15:37:57 314151,982.7563278860126,-241,-585,752
0,2021-04-13 15:37:57 314202,989.2598243131073,-23,-655,741
0,2021-04-13 15:37:57 314251,1025.3360424758314,-152,-713,721
0,2021-04-13 15:37:57 314301,1019.5440157246768,-74,-713,725
0,2021-04-13 15:37:57 314351,999.5684068636823,-128,-608,783
0,2021-04-13 15:37:57 314401,1006.8197455354161,-210,-581,795
0,2021-04-13 15:37:57 314451,1011.246260808909,-253,-577,791
0,2021-04-13 15:37:57 314501,982.8550249146616,-234,-588,752
0,2021-04-13 15:37:57 314551,978.9811029841179,-206,-592,752
0,2021-04-13 15:37:57 314601,1021.0959798177643,-214,-604,795
0,2021-04-13 15:37:57 314653,1025.2268041755444,-171,-643,780
0,2021-04-13 15:37:57 314701,974.910252279665,-503,-585,596
1000,2021-04-13 15:37:58 314751,996.1781969105729,-187,-639,741
1000,2021-04-13 15:37:58 314801,995.5636594412233,-195,-561,799
0,2021-04-13 15:37:58 314851,1023.3088487841782,-214,-553,834
0,2021-04-13 15:37:58 314901,1013.4071245062371,-159,-592,807
0,2021-04-13 15:37:58 314951,979.1608652310406,-234,-592,744
0,2021-04-13 15:37:58 315002,1000.9890109286914,-269,-557,787
0,2021-04-13 15:37:58 315051,1010.8837717561797,-265,-530,819
0,2021-04-13 15:37:58 315101,1033.0851852582148,-214,-565,838
0,2021-04-13 15:37:58 315151,1033.0876051913506,-159,-542,865
0,2021-04-13 15:37:58 315201,1069.2899513228392,-191,-620,850
0,2021-04-13 15:37:58 315251,1001.4364682794411,-187,-585,791
0,2021-04-13 15:37:58 315301,987.0937138894159,-132,-581,787
0,2021-04-13 15:37:58 315351,973.9912730615198,-167,-549,787
0,2021-04-13 15:37:58 315401,1020.4655800172782,-163,-565,834
0,2021-04-13 15:37:58 315451,1009.5766439453718,-156,-565,822
0,2021-04-13 15:37:58 315501,1053.7191276616363,-148,-616,842
0,2021-04-13 15:37:58 315551,1109.8833272015577,-78,-686,869
0,2021-04-13 15:37:58 315601,1220.9312019929705,-179,-686,994
0,2021-04-13 15:37:59 315651,1298.5942399379414,581,-631,975
0,2021-04-13 15:37:59 315701,905.7173952177357,280,-390,768
0,2021-04-13 15:37:59 315751,848.8833842171726,429,-471,561
0,2021-04-13 15:37:59 315802,1019.1123588692269,265,-717,674
0,2021-04-13 15:37:59 315851,1030.6012808065009,627,-479,663
0,2021-04-13 15:37:59 315901,1260.2606873183024,639,-756,780
0,2021-04-13 15:37:59 315951,986.8682789511475,-42,-647,744
0,2021-04-13 15:37:59 316001,1017.1415830650126,323,-682,682
0,2021-04-13 15:37:59 316051,794.2726232220269,210,-713,280
0,2021-04-13 15:37:59 316101,1418.1865180574803,834,-1049,464
0,2021-04-13 15:37:59 316151,1137.3943907018356,596,-647,721
0,2021-04-13 15:37:59 316201,889.8634726743198,432,-647,432
0,2021-04-13 15:37:59 316251,1101.916966018765,362,-1029,156
0,2021-04-13 15:37:59 316301,1134.8343491452838,475,-932,440
0,2021-04-13 15:37:59 316351,1091.617607040121,292,-1029,218
0,2021-04-13 15:37:59 316401,1013.9137044147298,432,-889,226
0,2021-04-13 15:37:59 316451,974.9738458030554,413,-881,62
0,2021-04-13 15:37:59 316501,1170.9457715880783,-401,-1088,163
0,2021-04-13 15:37:59 316551,1112.837813879453,304,-1006,366
0,2021-04-13 15:37:59 316602,1102.7012288013468,378,-1021,175
0,2021-04-13 15:38:00 316652,943.1680656171518,331,-881,62
0,2021-04-13 15:38:00 316701,712.590345149301,15,-682,206
0,2021-04-13 15:38:00 316751,921.535132265721,241,-885,89
0,2021-04-13 15:38:00 316801,1326.6623534268242,425,-1248,148
0,2021-04-13 15:38:00 316853,1304.5635285412511,11,-1302,81
0,2021-04-13 15:38:00 316901,1061.789998069298,117,-1053,-70
0,2021-04-13 15:38:00 316951,953.7394822486904,265,-885,-237
0,2021-04-13 15:38:00 317001,911.882119574674,210,-865,-198
0,2021-04-13 15:38:00 317052,546.7110754319872,124,-491,-206
0,2021-04-13 15:38:00 317101,662.3450762253766,206,-549,-308
0,2021-04-13 15:38:00 317151,760.5984485916337,323,-666,-175
0,2021-04-13 15:38:00 317201,904.4313130359873,234,-846,-218
0,2021-04-13 15:38:00 317251,911.7400945444924,46,-877,-245
0,2021-04-13 15:38:00 317301,948.1487225114001,167,-916,-179
0,2021-04-13 15:38:00 317351,1214.8045110222467,237,-1166,-245
0,2021-04-13 15:38:00 317402,1116.054210152894,304,-1056,-195
0,2021-04-13 15:38:00 317451,954.9759159266792,175,-877,-335
0,2021-04-13 15:38:00 317501,1030.0063106602795,432,-920,-167
0,2021-04-13 15:38:00 317551,981.2548089054137,269,-920,-210
0,2021-04-13 15:38:00 317601,1125.897863929051,386,-1041,-187
0,2021-04-13 15:38:01 317651,906.4728346729427,214,-869,-144
0,2021-04-13 15:38:01 317701,1004.6880112751421,343,-943,-50
0,2021-04-13 15:38:01 317751,1066.4225241432216,386,-994,15
0,2021-04-13 15:38:01 317801,931.322178410887,-15,-920,144
0,2021-04-13 15:38:01 317851,983.1124045601297,382,-865,269
0,2021-04-13 15:38:01 317901,871.4040394673415,335,-748,296
0,2021-04-13 15:38:01 317951,968.0067148527431,475,-756,374
0,2021-04-13 15:38:01 318001,837.1445514366083,339,-647,409
0,2021-04-13 15:38:01 318051,1168.537975420568,674,-783,546
0,2021-04-13 15:38:01 318101,1150.227803524154,608,-764,608
0,2021-04-13 15:38:01 318151,845.3200577296152,429,-491,538
0,2021-04-13 15:38:01 318202,1231.1242829219152,709,-819,585
0,2021-04-13 15:38:01 318251,903.4793854870181,163,-791,405
0,2021-04-13 15:38:01 318301,1726.1929208521276,-183,-1618,573
0,2021-04-13 15:38:01 318351,1692.4754060251512,1173,-1212,-140
0,2021-04-13 15:38:01 318401,2185.310504253343,1579,-975,1154
0,2021-04-13 15:38:01 318451,2315.401261120845,1989,-1181,101
0,2021-04-13 15:38:01 318501,1683.6110002016499,1411,-912,-109
0,2021-04-13 15:38:01 318551,1010.6898634101364,877,-499,58
0,2021-04-13 15:38:01 318601,925.6359975713996,873,-292,97
0,2021-04-13 15:38:02 318652,1037.0578575952259,1002,-58,261
0,2021-04-13 15:38:02 318701,338.803778019077,-132,-50,-308
0,2021-04-13 15:38:02 318751,516.3932609939832,351,81,-370
0,2021-04-13 15:38:02 318801,979.7800773643032,670,-187,-690
0,2021-04-13 15:38:02 318851,867.782230746862,585,-50,-639
0,2021-04-13 15:38:02 318901,1105.8508036801347,756,-81,-803
0,2021-04-13 15:38:02 318951,1151.2506243212206,764,-19,-861
0,2021-04-13 15:38:02 319002,876.7445466040836,358,46,-799
0,2021-04-13 15:38:02 319051,1050.994766875649,659,-78,-815
0,2021-04-13 15:38:02 319101,1043.5386911849507,748,-62,-725
0,2021-04-13 15:38:02 319151,915.0229505318432,647,-7,-647
0,2021-04-13 15:38:02 319201,864.5704135580861,725,81,-464
0,2021-04-13 15:38:02 319251,860.4516256013467,631,210,-546
0,2021-04-13 15:38:02 319301,1375.9785608794928,928,378,-943
0,2021-04-13 15:38:02 319351,1353.25274801125,776,491,-994
0,2021-04-13 15:38:02 319401,1297.7495906375775,772,401,-963
0,2021-04-13 15:38:02 319451,1240.3894549696881,795,429,-850
0,2021-04-13 15:38:02 319501,1153.1097085706979,674,315,-881
0,2021-04-13 15:38:02 319551,1152.7697081377528,729,261,-854
0,2021-04-13 15:38:02 319601,1023.2072126407242,612,253,-780
0,2021-04-13 15:38:03 319652,1039.4484114182867,670,257,-752
0,2021-04-13 15:38:03 319707,995.3682735550697,655,273,-698
0,2021-04-13 15:38:03 319751,1006.4501974762586,666,269,-705
0,2021-04-13 15:38:03 319802,999.7169599441634,596,327,-733
0,2021-04-13 15:38:03 319851,1251.5282657615048,741,491,-881
0,2021-04-13 15:38:03 319901,2121.4092014507714,1138,678,-1657
0,2021-04-13 15:38:03 319951,1858.4350943737584,702,799,-1524
0,2021-04-13 15:38:03 320001,2398.6673383360185,1758,479,-1560
0,2021-04-13 15:38:03 320051,1849.0865312364374,1021,1294,-838
0,2021-04-13 15:38:03 320101,2822.8374023312076,-237,1989,1989
0,2021-04-13 15:38:03 320151,3445.049056254497,1989,1989,-1989
0,2021-04-13 15:38:03 320201,3024.328520514926,1989,1989,-1111
0,2021-04-13 15:38:03 320251,2850.8837226375963,1989,1989,-464
0,2021-04-13 15:38:03 320301,3445.049056254497,1989,1989,-1989
0,2021-04-13 15:38:03 320351,2267.8910908595235,1053,1989,-280
0,2021-04-13 15:38:03 320401,2100.2630787594208,670,1989,78
0,2021-04-13 15:38:03 320451,1071.31881342577,522,382,854
0,2021-04-13 15:38:03 320501,755.1913664760741,612,401,187
0,2021-04-13 15:38:03 320551,994.9844219886058,787,31,-608
0,2021-04-13 15:38:03 320602,1020.5317241516797,764,405,-542
0,2021-04-13 15:38:04 320652,872.2946749808805,569,464,-471
0,2021-04-13 15:38:04 320701,887.3674548911516,795,136,-370
0,2021-04-13 15:38:04 320751,865.1809059381743,760,253,-327
0,2021-04-13 15:38:04 320801,1001.5802514027521,955,237,-187
0,2021-04-13 15:38:04 320851,1089.504933444544,1029,218,-284
0,2021-04-13 15:38:04 320901,1069.911211269421,998,191,-335
0,2021-04-13 15:38:04 320951,1090.7543261431513,994,210,-397
0,2021-04-13 15:38:04 321001,1019.8401835581886,900,257,-405
0,2021-04-13 15:38:04 321051,1014.8393961607916,885,257,-425
0,2021-04-13 15:38:04 321101,945.7325203248538,795,241,-452
0,2021-04-13 15:38:04 321151,1103.3213493810406,994,249,-409
0,2021-04-13 15:38:04 321201,1073.8994366326858,986,230,-358
0,2021-04-13 15:38:04 321251,1054.6686683503972,951,249,-382
0,2021-04-13 15:38:04 321301,1040.4705666187776,947,261,-343
0,2021-04-13 15:38:04 321351,1057.7022265269181,959,237,-378
0,2021-04-13 15:38:04 321402,1039.051971751173,932,261,-378
0,2021-04-13 15:38:04 321451,1084.4883586281596,963,261,-425
0,2021-04-13 15:38:04 321501,1086.7985093843292,967,249,-429
0,2021-04-13 15:38:04 321551,1071.3855515172863,963,257,-393
0,2021-04-13 15:38:04 321601,1049.13583486601,951,261,-358
0,2021-04-13 15:38:05 321651,1052.090300306965,959,237,-362
0,2021-04-13 15:38:05 321701,1041.398098711535,955,222,-351
